BREAK,2025-04-09 07:25:06.392283,,,,
Time,Latitude,Longitude,Altitude,Relative Altitude,Heading
BREAK,2025-04-09 07:25:36.607400,,,,
BREAK,2025-04-09 07:25:47.900664,,,,
1744220470.5326235,39.0187322,-104.8936623,2165.67,0.007,192.51
1744220470.5939925,39.0187325,-104.8936625,2165.57,-0.091,192.46
1744220470.6147969,39.0187325,-104.8936625,2165.57,-0.091,192.46
1744220470.6354063,39.0187327,-104.8936629,2165.53,-0.135,192.48
1744220470.7012491,39.0187328,-104.8936632,2165.53,-0.138,196.35
1744220470.7220218,39.0187328,-104.8936632,2165.53,-0.138,196.35
1744220470.7650177,39.0187328,-104.8936632,2165.53,-0.138,196.35
1744220470.7856429,39.0187325,-104.8936634,2166.25,0.581,214.24
1744220470.8471122,39.0187325,-104.8936634,2166.25,0.581,214.24
1744220470.8677723,39.0187331,-104.8936652,2168.08,2.415,219.03
1744220470.8984993,39.0187331,-104.8936668,2169.47,3.808,219.44
1744220470.939596,39.0187331,-104.8936668,2169.47,3.808,219.44
1744220470.9805784,39.0187322,-104.893667,2170.35,4.684,216.42
1744220471.0115366,39.0187319,-104.8936651,2170.78,5.111,216.66
1744220471.032299,39.0187319,-104.8936651,2170.78,5.111,216.66
1744220471.0839288,39.0187321,-104.8936631,2170.72,5.058,221.84
1744220471.135279,39.0187321,-104.8936631,2170.72,5.058,221.84
1744220471.1559746,39.0187327,-104.8936632,2170.8,5.137,218.36
1744220471.2177396,39.0187327,-104.8936632,2170.8,5.137,218.36
1744220471.238342,39.0187326,-104.8936631,2170.9,5.233,211.78
1744220471.259108,39.0187326,-104.8936631,2170.9,5.233,211.78
1744220471.2797086,39.0187328,-104.8936628,2171.74,6.075,216.88
1744220471.3211946,39.0187328,-104.8936628,2171.74,6.075,216.88
1744220471.3421795,39.0187328,-104.8936628,2171.74,6.075,216.88
1744220471.3832297,39.0187328,-104.8936628,2171.74,6.075,216.88
1744220471.4039588,39.0187328,-104.8936628,2171.74,6.075,216.88
1744220471.4451177,39.0187328,-104.8936628,2171.74,6.075,216.88
1744220471.4658022,39.0187328,-104.8936628,2171.74,6.075,216.88
1744220471.5074573,39.0187328,-104.8936628,2171.74,6.075,216.88
1744220471.528027,39.0187328,-104.8936628,2171.74,6.075,216.88
1744220471.5690904,39.0187328,-104.8936628,2171.74,6.075,216.88
1744220471.5898538,39.0187328,-104.8936628,2171.74,6.075,216.88
1744220471.6310825,39.0187328,-104.8936628,2171.74,6.075,216.88
1744220471.6519256,39.0187328,-104.8936628,2171.74,6.075,216.88
1744220471.6929996,39.0187328,-104.8936628,2171.74,6.075,216.88
1744220471.7138803,39.0187328,-104.8936628,2171.74,6.075,216.88
1744220471.7554917,39.0187328,-104.8936628,2171.74,6.075,216.88
1744220471.7761528,39.0187328,-104.8936628,2171.74,6.075,216.88
1744220471.82012,39.0187328,-104.8936628,2171.74,6.075,216.88
1744220471.8407938,39.0187328,-104.8936628,2171.74,6.075,216.88
1744220471.9022067,39.0187328,-104.8936628,2171.74,6.075,216.88
1744220471.9431744,39.0187328,-104.8936628,2171.74,6.075,216.88
1744220471.9842045,39.0187328,-104.8936628,2171.74,6.075,216.88
1744220472.0050452,39.0187328,-104.8936628,2171.74,6.075,216.88
1744220472.0466716,39.0187328,-104.8936628,2171.74,6.075,216.88
1744220472.0674782,39.0187328,-104.8936628,2171.74,6.075,216.88
1744220472.1085198,39.0187328,-104.8936628,2171.74,6.075,216.88
1744220472.1563418,39.0187328,-104.8936628,2171.74,6.075,216.88
1744220472.19735,39.0187333,-104.8936628,2173.46,7.79,215.42
1744220472.218162,39.0187333,-104.8936628,2173.46,7.79,215.42
1744220472.2389338,39.0187333,-104.8936628,2173.46,7.79,215.42
1744220472.280528,39.0187333,-104.8936628,2173.46,7.79,215.42
1744220472.3013513,39.0187333,-104.8936628,2173.46,7.79,215.42
1744220472.3422456,39.0187333,-104.8936628,2173.46,7.79,215.42
1744220472.3628604,39.0187333,-104.8936628,2173.46,7.79,215.42
1744220472.403938,39.0187333,-104.8936628,2173.46,7.79,215.42
1744220472.4248013,39.0187333,-104.8936628,2173.46,7.79,215.42
1744220472.4664567,39.0187333,-104.8936628,2173.46,7.79,215.42
1744220472.487235,39.0187333,-104.8936628,2173.46,7.79,215.42
1744220472.528245,39.0187333,-104.8936628,2173.46,7.79,215.42
1744220472.5488513,39.0187333,-104.8936628,2173.46,7.79,215.42
1744220473.5903065,39.0187337,-104.8936619,2175.47,9.8,206.88
1744220473.610919,39.0187337,-104.8936619,2175.47,9.8,206.88
1744220473.6315122,39.0187337,-104.8936619,2175.47,9.8,206.88
1744220473.6723678,39.0187337,-104.8936619,2175.47,9.8,206.88
1744220473.6929345,39.0187337,-104.8936619,2175.47,9.8,206.88
1744220474.7546635,39.0187337,-104.8936619,2175.47,9.8,206.88
1744220474.775211,39.0187284,-104.8936443,2176.36,10.691,164.74
1744220474.7958267,39.0187284,-104.8936443,2176.36,10.691,164.74
1744220474.837404,39.0187284,-104.8936443,2176.36,10.691,164.74
1744220474.8583162,39.0187284,-104.8936443,2176.36,10.691,164.74
1744220475.9203172,39.0187284,-104.8936443,2176.36,10.691,164.74
1744220475.94105,39.0187165,-104.8936179,2176.37,10.704,109.75
1744220475.9618368,39.0187165,-104.8936179,2176.37,10.704,109.75
1744220476.0233347,39.0187165,-104.8936179,2176.37,10.704,109.75
1744220476.0439603,39.0187165,-104.8936179,2176.37,10.704,109.75
1744220476.085278,39.0187165,-104.8936179,2176.37,10.704,109.75
1744220476.106018,39.0187165,-104.8936179,2176.37,10.704,109.75
1744220476.14719,39.0187165,-104.8936179,2176.37,10.704,109.75
1744220476.1678445,39.0187165,-104.8936179,2176.37,10.704,109.75
1744220476.2091212,39.0187165,-104.8936179,2176.37,10.704,109.75
1744220476.2298222,39.0187106,-104.893607,2176.05,10.384,128.71
1744220476.25054,39.0187106,-104.893607,2176.05,10.384,128.71
1744220476.291809,39.0187106,-104.893607,2176.05,10.384,128.71
1744220476.3124132,39.0187106,-104.893607,2176.05,10.384,128.71
1744220476.3535414,39.0187106,-104.893607,2176.05,10.384,128.71
1744220477.374527,39.0187106,-104.893607,2176.05,10.384,128.71
1744220477.397705,39.0186991,-104.8935775,2176.08,10.416,126.55
1744220477.4386435,39.0186991,-104.8935775,2176.08,10.416,126.55
1744220477.4592292,39.0186991,-104.8935775,2176.08,10.416,126.55
1744220477.5004644,39.0186991,-104.8935775,2176.08,10.416,126.55
1744220478.5213256,39.0186991,-104.8935775,2176.08,10.416,126.55
1744220478.6029212,39.0186991,-104.8935775,2176.08,10.416,126.55
1744220478.623612,39.0186716,-104.8935331,2176.21,10.547,133.8
1744220478.6443043,39.0186716,-104.8935331,2176.21,10.547,133.8
1744220478.6855552,39.0186716,-104.8935331,2176.21,10.547,133.8
1744220479.7062833,39.0186716,-104.8935331,2176.21,10.547,133.8
1744220479.726881,39.0186265,-104.8934693,2176.3,10.638,132.97
1744220479.767852,39.0186265,-104.8934693,2176.3,10.638,132.97
1744220479.788667,39.0186265,-104.8934693,2176.3,10.638,132.97
1744220479.829744,39.0186265,-104.8934693,2176.3,10.638,132.97
1744220480.8508325,39.0186265,-104.8934693,2176.3,10.638,132.97
1744220480.912285,39.0185684,-104.8933891,2176.38,10.712,127.57
1744220480.9345248,39.0185684,-104.8933891,2176.38,10.712,127.57
1744220480.9793353,39.0185684,-104.8933891,2176.38,10.712,127.57
1744220481.0202749,39.0185684,-104.8933891,2176.38,10.712,127.57
1744220482.0412395,39.0185684,-104.8933891,2176.38,10.712,127.57
1744220482.0618432,39.0185137,-104.8933125,2176.72,11.058,132.36
1744220482.1232758,39.0185137,-104.8933125,2176.72,11.058,132.36
1744220482.1440082,39.0185137,-104.8933125,2176.72,11.058,132.36
1744220482.1850467,39.0185137,-104.8933125,2176.72,11.058,132.36
1744220483.20615,39.0185137,-104.8933125,2176.72,11.058,132.36
1744220483.2268803,39.018473,-104.8932556,2176.67,11.009,133.99
1744220483.2678225,39.018473,-104.8932556,2176.67,11.009,133.99
1744220483.2884336,39.018473,-104.8932556,2176.67,11.009,133.99
1744220483.3100991,39.0184429,-104.893213,2176.26,10.596,138.76
1744220484.2351205,39.0184429,-104.893213,2176.26,10.596,138.76
1744220484.3653498,39.0184105,-104.8931635,2176.21,10.542,139.48
1744220485.2425957,39.0184105,-104.8931635,2176.21,10.542,139.48
1744220485.3407779,39.0183872,-104.8931278,2177.44,11.774,141.5
1744220486.2647166,39.0183872,-104.8931278,2177.44,11.774,141.5
1744220486.3555512,39.0183774,-104.8931124,2178.98,13.313,134.07
1744220487.2845566,39.0183774,-104.8931124,2178.98,13.313,134.07
1744220487.3755944,39.018379,-104.8931151,2180.06,14.395,144.6
1744220488.297105,39.018379,-104.8931151,2180.06,14.395,144.6
1744220488.3882782,39.0183775,-104.893114,2180.86,15.199,177.14
1744220489.323856,39.0183775,-104.893114,2180.86,15.199,177.14
1744220489.378342,39.0183764,-104.8931132,2180.8,15.137,170.64
1744220490.344126,39.0183764,-104.8931132,2180.8,15.137,170.64
1744220490.3850803,39.0183746,-104.8931133,2180.91,15.244,170.4
1744220491.3492553,39.0183746,-104.8931133,2180.91,15.244,170.4
1744220492.3914988,39.0183741,-104.8931146,2180.66,14.999,168.87
1744220492.4121766,39.0183741,-104.8931146,2180.66,14.999,168.87
1744220492.4535422,39.0183745,-104.8931177,2180.75,15.084,172.68
1744220493.3730872,39.0183745,-104.8931177,2180.75,15.084,172.68
1744220493.4137254,39.0183581,-104.8931051,2180.48,14.817,155.96
1744220494.4752152,39.0183263,-104.8930802,2180.36,14.69,163.02
1744220494.4958525,39.0183263,-104.8930802,2180.36,14.69,163.02
1744220495.3980653,39.0183263,-104.8930802,2180.36,14.69,163.02
1744220495.452796,39.0182817,-104.8930474,2180.53,14.862,151.16
1744220496.4079778,39.0182817,-104.8930474,2180.53,14.862,151.16
1744220497.4368823,39.0182817,-104.8930474,2180.53,14.862,151.16
1744220497.4576807,39.0182405,-104.893019,2180.77,15.105,149.1
1744220497.5524154,39.0181876,-104.8929919,2180.49,14.824,176.78
1744220498.4297512,39.0181876,-104.8929919,2180.49,14.824,176.78
1744220498.55058,39.0181494,-104.8929909,2180.74,15.077,190.71
1744220499.5920615,39.0181494,-104.8929909,2180.74,15.077,190.71
1744220499.612813,39.0181276,-104.8929929,2180.67,15.005,194.45
1744220500.4532645,39.0181276,-104.8929929,2180.67,15.005,194.45
1744220500.6146317,39.0181258,-104.8929938,2180.76,15.093,184.5
1744220501.478629,39.0181258,-104.8929938,2180.76,15.093,184.5
1744220501.6406126,39.0181363,-104.8929928,2180.88,15.215,120.71
1744220502.473911,39.0181363,-104.8929928,2180.88,15.215,120.71
1744220502.6351583,39.018143,-104.8929913,2181.02,15.359,55.41
1744220503.4754536,39.018143,-104.8929913,2181.02,15.359,55.41
1744220503.7069697,39.0181482,-104.8929929,2180.91,15.247,60.42
1744220504.5056732,39.0181482,-104.8929929,2180.91,15.247,60.42
1744220504.7011182,39.0181539,-104.8929904,2180.98,15.317,67.1
1744220505.4987996,39.0181539,-104.8929904,2180.98,15.317,67.1
1744220505.7041993,39.0181571,-104.8929897,2180.91,15.244,60.45
1744220506.5155497,39.0181571,-104.8929897,2180.91,15.244,60.45
1744220507.5365722,39.018157,-104.8929907,2180.9,15.231,61.47
1744220507.5574062,39.018157,-104.8929907,2180.9,15.231,61.47
1744220507.7344494,39.0181587,-104.8929899,2181.09,15.427,59.63
1744220508.5901425,39.0181587,-104.8929899,2181.09,15.427,59.63
1744220508.764126,39.01816,-104.8929896,2180.88,15.214,14.72
1744220509.784989,39.01816,-104.8929896,2180.88,15.214,14.72
1744220509.8058188,39.0181584,-104.8929925,2180.75,15.088,17.57
1744220510.6112146,39.0181584,-104.8929925,2180.75,15.088,17.57
1744220510.801823,39.0181608,-104.8929925,2180.62,14.95,19.21
1744220511.6208272,39.0181608,-104.8929925,2180.62,14.95,19.21
1744220511.8103304,39.0181613,-104.8929917,2180.63,14.965,17.64
1744220512.624068,39.0181613,-104.8929917,2180.63,14.965,17.64
1744220512.8216133,39.0181611,-104.8929906,2180.78,15.113,16.87
1744220513.7599747,39.0181611,-104.8929906,2180.78,15.113,16.87
1744220513.8510654,39.0181609,-104.8929891,2180.75,15.088,23.83
1744220514.6680694,39.0181609,-104.8929891,2180.75,15.088,23.83
1744220514.8669243,39.0181606,-104.8929878,2180.78,15.118,24.35
1744220515.6903799,39.0181606,-104.8929878,2180.78,15.118,24.35
1744220515.8516853,39.0181604,-104.8929877,2180.77,15.103,28.18
1744220516.7116485,39.0181604,-104.8929877,2180.77,15.103,28.18
1744220517.7353313,39.0181604,-104.8929877,2180.77,15.103,28.18
1744220517.75616,39.0181606,-104.8929877,2180.76,15.099,30.58
1744220517.9000366,39.0181597,-104.892986,2180.72,15.052,32.21
1744220518.7277858,39.0181597,-104.892986,2180.72,15.052,32.21
1744220518.899474,39.0181477,-104.8929604,2180.34,14.677,97.58
1744220519.9203804,39.0181253,-104.8929114,2180.49,14.826,137.65
1744220519.9411323,39.0181253,-104.8929114,2180.49,14.826,137.65
1744220520.7430108,39.0181253,-104.8929114,2180.49,14.826,137.65
1744220520.949346,39.0181017,-104.8928731,2180.33,14.662,131.74
1744220521.760176,39.0181017,-104.8928731,2180.33,14.662,131.74
1744220521.9725761,39.0180887,-104.8928537,2180.77,15.101,135.42
1744220522.7633355,39.0180887,-104.8928537,2180.77,15.101,135.42
1744220522.9687135,39.0180872,-104.8928514,2182.23,16.56,131.3
1744220523.8022032,39.0180872,-104.8928514,2182.23,16.56,131.3
1744220524.0161226,39.0180852,-104.8928499,2184.41,18.741,126.38
1744220524.8066535,39.0180852,-104.8928499,2184.41,18.741,126.38
1744220525.0475237,39.0180848,-104.8928485,2186.99,21.321,121.57
1744220525.8090587,39.0180848,-104.8928485,2186.99,21.321,121.57
1744220526.0438957,39.0180848,-104.8928468,2188.52,22.853,122.81
1744220526.8280745,39.0180848,-104.8928468,2188.52,22.853,122.81
1744220527.087064,39.0180848,-104.8928459,2189.52,23.858,115.3
1744220527.843187,39.0180848,-104.8928459,2189.52,23.858,115.3
1744220528.0752153,39.0180846,-104.8928456,2190.38,24.716,117.94
1744220528.8478067,39.0180846,-104.8928456,2190.38,24.716,117.94
1744220529.0804136,39.0180853,-104.8928459,2190.77,25.1,118.54
1744220530.1216562,39.0180853,-104.8928459,2190.77,25.1,118.54
1744220530.14231,39.018082,-104.8928483,2190.74,25.075,126.77
1744220530.8709714,39.018082,-104.8928483,2190.74,25.075,126.77
1744220531.1030369,39.0180601,-104.8928682,2190.85,25.182,195.83
1744220531.8981245,39.0180601,-104.8928682,2190.85,25.182,195.83
1744220532.9665446,39.018024,-104.8929019,2190.86,25.199,237.32
1744220532.9872677,39.018024,-104.8929019,2190.86,25.199,237.32
1744220533.1604695,39.0179762,-104.8929585,2190.91,25.245,231.39
1744220533.90472,39.0179762,-104.8929585,2190.91,25.245,231.39
1744220534.1764138,39.01794,-104.8930267,2191.24,25.569,239.25
1744220535.2177331,39.01794,-104.8930267,2191.24,25.569,239.25
1744220535.23851,39.0179116,-104.893089,2191.19,25.525,249.97
1744220535.9200506,39.0179116,-104.893089,2191.19,25.525,249.97
1744220536.189358,39.0179039,-104.8931479,2191.49,25.821,270.71
1744220536.9412394,39.0179039,-104.8931479,2191.49,25.821,270.71
1744220537.9620512,39.0179039,-104.8931479,2191.49,25.821,270.71
1744220537.9827385,39.0178995,-104.8931915,2191.29,25.625,265.45
1744220538.2127087,39.0179039,-104.8932206,2191.29,25.624,300.99
1744220538.9777408,39.0179039,-104.8932206,2191.29,25.624,300.99
1744220539.2201426,39.0179306,-104.8932589,2191.31,25.649,325.67
1744220540.241058,39.0179672,-104.8933091,2191.47,25.808,315.28
1744220540.2643893,39.0179672,-104.8933091,2191.47,25.808,315.28
1744220540.9901435,39.0179672,-104.8933091,2191.47,25.808,315.28
1744220541.2407277,39.0180067,-104.893358,2191.5,25.836,317.73
1744220542.2685812,39.018041,-104.893395,2191.41,25.745,318.06
1744220543.3097448,39.018041,-104.893395,2191.41,25.745,318.06
1744220543.3634682,39.0180678,-104.8934236,2191.37,25.708,314.81
1744220544.0586498,39.0180678,-104.8934236,2191.37,25.708,314.81
1744220545.0632012,39.0180678,-104.8934236,2191.37,25.708,314.81
1744220545.2974913,39.0181311,-104.8934996,2191.3,25.633,315.4
1744220546.3390713,39.0181311,-104.8934996,2191.3,25.633,315.4
1744220546.3674867,39.0181545,-104.8935283,2191.28,25.614,315.89
1744220547.0817475,39.0181545,-104.8935283,2191.28,25.614,315.89
1744220547.3838632,39.0181857,-104.8935726,2191.0,25.333,319.89
1744220548.1102805,39.0181857,-104.8935726,2191.0,25.333,319.89
1744220549.1312363,39.0181857,-104.8935726,2191.0,25.333,319.89
1744220549.1722553,39.0182255,-104.8936306,2191.21,25.549,311.06
1744220549.4078362,39.0182602,-104.893682,2191.29,25.629,310.12
1744220550.1498055,39.0182602,-104.893682,2191.29,25.629,310.12
1744220550.4105518,39.0182915,-104.8937285,2191.26,25.598,304.6
1744220551.4339755,39.0183145,-104.893764,2191.21,25.543,307.55
1744220551.4546413,39.0183145,-104.893764,2191.21,25.543,307.55
1744220552.1805182,39.0183145,-104.893764,2191.21,25.543,307.55
1744220552.4325235,39.0183248,-104.8937764,2191.18,25.512,300.58
1744220553.2000012,39.0183248,-104.8937764,2191.18,25.512,300.58
1744220553.4311538,39.0183192,-104.8937696,2191.16,25.498,286.3
1744220554.2062593,39.0183192,-104.8937696,2191.16,25.498,286.3
1744220554.4257793,39.0183057,-104.8937487,2190.84,25.178,238.61
1744220555.220177,39.0183057,-104.8937487,2190.84,25.178,238.61
1744220555.453306,39.0182916,-104.8937372,2190.31,24.644,161.02
1744220556.220151,39.0182916,-104.8937372,2190.31,24.644,161.02
1744220556.4643848,39.0182847,-104.8937301,2190.86,25.195,112.75
1744220557.2224255,39.0182847,-104.8937301,2190.86,25.195,112.75
1744220557.4957182,39.0182848,-104.8937269,2191.2,25.538,106.14
1744220558.2676857,39.0182848,-104.8937269,2191.2,25.538,106.14
1744220559.3090434,39.0182915,-104.8937234,2191.3,25.636,106.93
1744220559.3297563,39.0182915,-104.8937234,2191.3,25.636,106.93
1744220559.5265465,39.0182959,-104.8937128,2191.14,25.47,83.11
1744220560.3411672,39.0182959,-104.8937128,2191.14,25.47,83.11
1744220560.5376458,39.0183049,-104.8936803,2191.05,25.385,61.39
1744220561.5586112,39.0183209,-104.8936212,2190.28,24.617,76.42
1744220561.5792675,39.0183209,-104.8936212,2190.28,24.617,76.42
1744220562.358406,39.0183209,-104.8936212,2190.28,24.617,76.42
1744220562.5726588,39.0183464,-104.8935335,2189.2,23.532,65.9
1744220563.366439,39.0183464,-104.8935335,2189.2,23.532,65.9
1744220564.4076679,39.0183717,-104.8934439,2191.0,25.335,59.66
1744220564.428464,39.0183717,-104.8934439,2191.0,25.335,59.66
1744220564.6101665,39.0183896,-104.8933658,2190.89,25.228,66.35
1744220565.4040456,39.0183896,-104.8933658,2190.89,25.228,66.35
1744220565.624798,39.018393,-104.8933153,2189.87,24.206,76.71
1744220566.4066973,39.018393,-104.8933153,2189.87,24.206,76.71
1744220566.6381006,39.018392,-104.8932926,2188.04,22.376,83.82
1744220567.4338286,39.018392,-104.8932926,2188.04,22.376,83.82
1744220567.672065,39.0183919,-104.8932922,2186.89,21.228,72.83
1744220568.4449055,39.0183919,-104.8932922,2186.89,21.228,72.83
1744220568.67019,39.0183962,-104.8932953,2184.94,19.278,72.05
1744220569.4697928,39.0183962,-104.8932953,2184.94,19.278,72.05
1744220569.7014034,39.0183972,-104.8932946,2183.66,17.997,78.03
1744220570.4878564,39.0183972,-104.8932946,2183.66,17.997,78.03
1744220570.6836317,39.0183989,-104.8932929,2183.0,17.334,77.15
1744220571.7250466,39.0183989,-104.8932929,2183.0,17.334,77.15
1744220571.7458067,39.0183997,-104.8932944,2182.66,16.992,76.39
1744220572.491607,39.0183997,-104.8932944,2182.66,16.992,76.39
1744220572.744359,39.0183996,-104.8932944,2182.88,17.214,73.83
1744220573.4850261,39.0183996,-104.8932944,2182.88,17.214,73.83
1744220573.7408237,39.0183995,-104.8932931,2182.82,17.154,78.29
1744220574.5081077,39.0183995,-104.8932931,2182.82,17.154,78.29
1744220574.7700937,39.0183985,-104.8932929,2182.76,17.098,82.04
1744220575.4969928,39.0183985,-104.8932929,2182.76,17.098,82.04
1744220575.7987192,39.0183988,-104.8932925,2182.65,16.988,85.33
1744220576.5248024,39.0183988,-104.8932925,2182.65,16.988,85.33
1744220576.7785864,39.0183987,-104.8932928,2182.54,16.879,83.92
1744220577.506455,39.0183987,-104.8932928,2182.54,16.879,83.92
1744220577.7825825,39.018399,-104.8932936,2182.77,17.106,85.15
1744220578.5106552,39.018399,-104.8932936,2182.77,17.106,85.15
